caracter_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,entidad_id,entidad_desc,servicio_id,servicio_desc,programa_id,programa_desc,finalidad_id,finalidad_desc,funcion_id,funcion_desc,inciso_id,inciso_desc,principal_id,principal_desc,clasificador_economico_2_digitos_id,clasificador_economico_2_digitos_desc,clasificador_economico_3_digitos_id,clasificador_economico_3_digitos_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha,ejercicio_presupuestario
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"23,64","23,64","1,97","1,97",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"889,383405","9,984","0,68","0,68",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,2.2,Crédito Externo,"16374,152133",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,14,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,2.2,Crédito Externo,"10,089116","0,119","0,119","0,119",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1141,03",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,2.2,Crédito Externo,"25,8902",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,2.2,Crédito Externo,"10269,565306",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,75,Acciones para el Uso Racional y Eficiente de la Energia,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",5,Transferencias,1,Transferencias al sector privado para financiar gastos corrientes,21,Gastos corrientes,217,Transferencias corrientes,1.1,Tesoro Nacional,"231448,756491","2665,163178","1494,74227405","1494,74227405",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,1,Economía y Energía,0,Economía y Energía,357,Ministerio de Economía,87,Asistencia Financiera a Empresas Publicas,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",5,Transferencias,5,Transferencias a otras entidades del Sector Público Nacional,22,Gastos de capital,222,Transferencias de capital,2.2,Crédito Externo,200000,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"7954,888982","1335,08058067","1335,02900707","1244,55517934",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,2,Personal temporario,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"418,562248",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1544,544718","352,67457603","352,67457603","317,1024614",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"292,27","38,89904856","38,89904856","29,57187941",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,30,"27,17296241","27,17296241","27,17296241",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,7,Gabinete de autoridades superiores,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"662,116669","377,68344141","377,68182062","248,87804963",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"10844,298191","6175,45994605","3032,71206481","2898,18771726",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,55,"7,825","7,825",0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,40,"22,366732","22,366732",0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,45,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,98,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,59,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"151,5","8,13625","8,13625","2,8495",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1917,342617","386,10035092","386,10035092","336,35507684",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1586,599","1827,05724391","882,39912791","771,33949291",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,213,Intereses y otras rentas de la propiedad,1.1,Tesoro Nacional,"797,79",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1941,17894","658,03650396","563,11261922","333,36983589",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2283,121052","0,94743","0,94743","0,94743",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3090,13138","1086,03891521","632,5146432","416,26183681",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,8,"Impuestos, derechos, tasas y juicios",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"866,782888","727,58403987","727,58403987","216,88958519",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2382,301106","310,946688","96,4224","72,3168",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,4,Bienes de uso,3,Maquinaria y equipo,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,"2726,95",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,1,Actividades Centrales,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,4,Bienes de uso,8,Activos intangibles,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,"33,675",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"4577,998606","2475,37099841","2475,35057643","2383,61489653",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"169,760326","167,59327921","167,59327921","166,42010397",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"96,61","32,18803681","32,18803681","25,74521226",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,1000,"666,42248514","666,42248514","666,42248514",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2585,284554","1968,2879513","1391,5773365","1303,35634869",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,2,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,533",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,4,Productos de cuero y caucho,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,016",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"7,11",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,6,Productos de minerales no metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,02",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,12",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,168",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,3,Servicios no personales,4,Servicios técnicos y profesionales,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,52,0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,3,Servicios no personales,5,Servicios comerciales y financieros,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3,6",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,3,Servicios no personales,7,Pasajes y viáticos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,61,"4,54714514","4,54714514","4,54714514",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,3,Servicios no personales,9,Otros servicios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,05625",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,5,Actividades Comunes a los Programas de la Secretaria de Transporte,4,SERVICIOS ECONOMICOS,3,Transporte,4,Bienes de uso,8,Activos intangibles,22,Gastos de capital,221,Inversión real directa,1.1,Tesoro Nacional,"0,424367",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,1,Personal permanente,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3370,826276","631,77301593","631,77042266","608,323687",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,3,Servicios extraordinarios,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"527,987242","40,38302491","40,38302491","37,50564631",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,5,Asistencia social al personal,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"81,895","12,23554605","12,23554605","9,23707061",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,6,Beneficios y compensaciones,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,125,"115,28939997","115,28939997","115,28939997",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,1,Gastos en personal,8,Personal contratado,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3307,39564","1910,86908283","1058,84250106","1002,51156207",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,1,"Productos alimenticios, agropecuarios y forestales",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1,02",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,3,"Productos de papel, cartón e impresos",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"0,49",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,5,"Productos químicos, combustibles y lubricantes",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1,165",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,7,Productos metálicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"2,17",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2,Bienes de consumo,9,Otros bienes de consumo,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"1,155",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,1,Servicios básicos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"25,77645","4,10494073","4,10494073","3,45667626",Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,2,Alquileres y derechos,21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"3,0261",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
Administración Central,50,Ministerio de Economía,2,Infraestructura,0,Infraestructura,377,Infraestructura Económica y Social,15,Actividades Comunes a los Programas de la Secretaria de Obras Publicas,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,3,Servicios no personales,3,"Mantenimiento, reparación y limpieza",21,Gastos corrientes,212,Gastos de consumo,1.1,Tesoro Nacional,"47,000511",0,0,0,Última actualización del ejercicio 2026: 06 Mayo 2026.,2026
